Order_ID,Customer_ID,Order_Date,City,Restaurant_Name,Food_Category,Item_Name,Quantity,Order_Value,Delivery_Time_Min,Payment_Method,Rating,Month,Day,Delivery_Status
1870,1,2024-02-05,Bangalore,Mcdonald'S,Dessert,Dosa,4,215.1,46,CASH,5.0,2,Monday,Late
1871,181,2024-03-18,Mangalore,Domino'S,Fast Food,Veg Pizza,2,144.98,24,CASH,2.0,3,Monday,Fast
1872,69,2024-03-18,Mysuru,Meghana Foods,Dessert,Chicken Biryani,2,615.79,42,UPI,5.0,3,Monday,Normal
1873,131,2024-02-05,Bangalore,Empire,South Indian,Cheese Pizza,3,580.04,59,CARD,5.0,2,Monday,Late
1874,105,2024-01-10,Mysuru,Domino'S,Dessert,Paneer Curry,2,405.39,24,CASH,4.0,1,Wednesday,Fast
1875,195,2024-01-04,Mysuru,Pizza Hut,Dessert,Cheese Pizza,1,585.11,41,UPI,3.0,1,Thursday,Normal
1876,46,2024-02-05,Mysuru,Domino'S,Biryani,Chicken Biryani,1,186.6,29,CARD,1.0,2,Monday,Fast
1877,64,2024-01-23,Mysuru,Meghana Foods,South Indian,Cheese Pizza,3,596.31,70,CASH,5.0,1,Tuesday,Late
1878,139,2024-02-05,Bangalore,Domino'S,Dessert,Fries,2,354.72,62,UPI,5.0,2,Monday,Late
1879,207,2024-03-02,Bangalore,Kfc,Fast Food,Dosa,2,567.14,24,CARD,5.0,3,Saturday,Fast
1880,137,2024-01-07,Hubli,Domino'S,North Indian,Fries,4,244.51,37,CARD,5.0,1,Sunday,Normal
1881,147,2024-02-05,Mangalore,Domino'S,Dessert,Cheese Pizza,3,396.43,35,UPI,2.9847560975609757,2,Monday,Normal
1882,41,2024-01-10,Mysuru,Pizza Hut,Biryani,Paneer Curry,1,177.52,33,UPI,4.0,1,Wednesday,Normal
1883,6,2024-02-24,Mangalore,Domino'S,South Indian,Garlic Bread,1,395.72,54,CARD,2.9847560975609757,2,Saturday,Late
1884,4,2024-02-24,Mangalore,Empire,Biryani,Dosa,1,533.01,25,UPI,2.0,2,Saturday,Fast
1885,90,2024-02-05,Bangalore,Mcdonald'S,Dessert,Veg Pizza,4,456.95,25,CASH,1.0,2,Monday,Fast
1886,174,2024-02-05,Mangalore,Pizza Hut,Dessert,Chicken Biryani,4,319.61,28,UPI,2.9847560975609757,2,Monday,Fast
1887,292,2024-02-05,Mysuru,Mcdonald'S,Fast Food,Garlic Bread,4,159.1,15,UPI,4.0,2,Monday,Fast
1888,169,2024-02-05,Bangalore,Pizza Hut,Dessert,Chicken Pizza,4,361.08,21,CARD,4.0,2,Monday,Fast
1889,102,2024-01-11,Mangalore,Domino'S,South Indian,Cheese Pizza,4,124.7,64,CASH,2.0,1,Thursday,Late
1890,241,2024-02-05,Mysuru,Empire,South Indian,Chicken Pizza,3,193.91,43,CARD,2.0,2,Monday,Normal
1891,72,2024-02-15,Hubli,Pizza Hut,Dessert,Veg Biryani,1,248.91,17,CARD,4.0,2,Thursday,Fast
1892,216,2024-02-05,Bangalore,Domino'S,South Indian,Chicken Biryani,1,406.34,50,CARD,2.9847560975609757,2,Monday,Late
1893,66,2024-02-05,Mangalore,Empire,Biryani,Cheese Pizza,1,659.04,23,CARD,3.0,2,Monday,Fast
1894,257,2024-01-02,Mysuru,Pizza Hut,Dessert,Fries,1,415.34,33,CASH,4.0,1,Tuesday,Normal
1895,43,2024-02-05,Bangalore,Mcdonald'S,Biryani,Veg Biryani,3,641.37,70,CASH,2.9847560975609757,2,Monday,Late
1896,127,2024-02-05,Mysuru,Mcdonald'S,Fast Food,Dosa,2,248.29,69,UPI,2.9847560975609757,2,Monday,Late
1897,77,2024-02-05,Bangalore,Empire,Fast Food,Chicken Biryani,2,751.79,42,UPI,5.0,2,Monday,Normal
1898,103,2024-02-05,Hubli,Empire,North Indian,Chicken Biryani,2,270.81,42,CARD,1.0,2,Monday,Normal
1899,262,2024-02-24,Bangalore,Kfc,Fast Food,Chicken Biryani,3,310.78,37,CARD,2.0,2,Saturday,Normal
1900,164,2024-02-05,Bangalore,Pizza Hut,Fast Food,Burger,2,314.02,32,UPI,1.0,2,Monday,Normal
1901,221,2024-02-05,Mangalore,Empire,Dessert,Chicken Biryani,1,185.88,15,UPI,2.0,2,Monday,Fast
1902,170,2024-02-16,Hubli,Meghana Foods,North Indian,Paneer Curry,3,282.01,32,CARD,5.0,2,Friday,Normal
1903,197,2024-02-05,Bangalore,Meghana Foods,Fast Food,Veg Pizza,2,251.19,43,UPI,1.0,2,Monday,Normal
1904,280,2024-02-05,Mysuru,Mcdonald'S,Biryani,Dosa,2,149.79,27,CARD,5.0,2,Monday,Fast
1905,130,2024-02-05,Hubli,Mcdonald'S,Fast Food,Fries,1,448.32,48,UPI,1.0,2,Monday,Late
1906,86,2024-02-05,Bangalore,Kfc,Fast Food,Paneer Curry,1,660.19,59,CARD,2.9847560975609757,2,Monday,Late
1907,204,2024-03-04,Mangalore,Mcdonald'S,Fast Food,Chicken Pizza,4,630.49,39,UPI,4.0,3,Monday,Normal
1908,206,2024-02-05,Mysuru,Domino'S,Fast Food,Chicken Pizza,2,522.64,15,UPI,4.0,2,Monday,Fast
1909,258,2024-03-31,Mangalore,Kfc,Dessert,Veg Biryani,3,601.61,50,UPI,2.0,3,Sunday,Late
1910,115,2024-01-06,Mysuru,Kfc,Fast Food,Chicken Pizza,3,750.53,32,UPI,2.9847560975609757,1,Saturday,Normal
1911,128,2024-01-27,Bangalore,Pizza Hut,Dessert,Paneer Curry,3,340.7,60,UPI,3.0,1,Saturday,Late
1912,69,2024-02-22,Mysuru,Empire,Fast Food,Veg Pizza,3,269.11,32,CARD,3.0,2,Thursday,Normal
1913,9,2024-03-09,Bangalore,Empire,Dessert,Paneer Curry,2,675.46,29,CASH,3.0,3,Saturday,Fast
1914,105,2024-03-15,Hubli,Domino'S,South Indian,Veg Biryani,4,370.68,45,UPI,4.0,3,Friday,Normal
1915,93,2024-02-05,Bangalore,Domino'S,North Indian,Garlic Bread,2,560.34,16,CASH,2.0,2,Monday,Fast
1916,91,2024-02-20,Mysuru,Pizza Hut,Biryani,Cheese Pizza,4,286.77,56,CARD,1.0,2,Tuesday,Late
1917,270,2024-01-18,Bangalore,Meghana Foods,Fast Food,Fries,4,134.09,67,UPI,2.9847560975609757,1,Thursday,Late
1918,23,2024-02-05,Bangalore,Kfc,Biryani,Paneer Curry,1,658.83,15,UPI,5.0,2,Monday,Fast
1919,174,2024-02-05,Mysuru,Domino'S,South Indian,Paneer Curry,4,674.52,34,CASH,4.0,2,Monday,Normal
1920,80,2024-02-05,Mangalore,Kfc,North Indian,Cheese Pizza,1,680.95,21,UPI,3.0,2,Monday,Fast
1921,53,2024-02-05,Bangalore,Pizza Hut,Biryani,Veg Pizza,2,410.45,24,CASH,2.9847560975609757,2,Monday,Fast
1922,147,2024-01-29,Hubli,Pizza Hut,South Indian,Chicken Pizza,1,272.68,33,CASH,1.0,1,Monday,Normal
1923,171,2024-02-05,Bangalore,Pizza Hut,North Indian,Chicken Pizza,2,411.47,36,UPI,2.0,2,Monday,Normal
1924,218,2024-01-20,Mysuru,Meghana Foods,Dessert,Burger,1,304.34,46,CASH,3.0,1,Saturday,Late
1925,40,2024-02-05,Bangalore,Empire,Biryani,Fries,4,610.51,65,CARD,1.0,2,Monday,Late
1926,58,2024-02-05,Mysuru,Domino'S,Fast Food,Burger,2,243.67,39,CASH,3.0,2,Monday,Normal
1927,254,2024-02-05,Hubli,Meghana Foods,Dessert,Chicken Pizza,2,380.57,50,CARD,5.0,2,Monday,Late
1928,274,2024-03-04,Mangalore,Domino'S,South Indian,Cheese Pizza,4,478.32,64,CARD,2.9847560975609757,3,Monday,Late
1929,45,2024-02-05,Bangalore,Domino'S,Fast Food,Burger,4,771.18,22,UPI,3.0,2,Monday,Fast
1930,185,2024-02-05,Mangalore,Domino'S,North Indian,Fries,2,263.3,29,UPI,2.9847560975609757,2,Monday,Fast
1931,71,2024-01-16,Bangalore,Empire,Fast Food,Fries,3,156.78,21,UPI,1.0,1,Tuesday,Fast
1932,245,2024-02-05,Bangalore,Domino'S,Dessert,Chicken Pizza,1,286.63,15,UPI,4.0,2,Monday,Fast
1933,77,2024-02-05,Bangalore,Mcdonald'S,Dessert,Garlic Bread,4,611.34,43,UPI,3.0,2,Monday,Normal
1934,57,2024-02-05,Bangalore,Meghana Foods,Biryani,Dosa,2,127.39,68,CARD,2.9847560975609757,2,Monday,Late
1935,233,2024-03-11,Mysuru,Meghana Foods,North Indian,Chicken Biryani,2,408.1,25,CASH,1.0,3,Monday,Fast
1936,268,2024-02-05,Mysuru,Empire,North Indian,Veg Pizza,2,386.76,67,UPI,5.0,2,Monday,Late
1937,40,2024-02-05,Mangalore,Empire,South Indian,Fries,2,157.18,38,CARD,2.0,2,Monday,Normal
1938,139,2024-02-05,Bangalore,Empire,North Indian,Burger,1,282.88,25,UPI,1.0,2,Monday,Fast
1939,34,2024-01-28,Bangalore,Kfc,Biryani,Dosa,2,554.1,17,CARD,3.0,1,Sunday,Fast
1940,44,2024-03-13,Bangalore,Meghana Foods,South Indian,Veg Pizza,1,333.91,34,UPI,3.0,3,Wednesday,Normal
1941,145,2024-02-20,Mysuru,Empire,South Indian,Burger,2,597.81,21,CASH,4.0,2,Tuesday,Fast
1942,258,2024-01-13,Bangalore,Pizza Hut,North Indian,Fries,4,518.72,69,UPI,3.0,1,Saturday,Late
1943,83,2024-01-20,Mangalore,Pizza Hut,Fast Food,Veg Biryani,2,669.08,56,CARD,2.9847560975609757,1,Saturday,Late
1944,83,2024-03-05,Mangalore,Empire,South Indian,Chicken Pizza,3,317.77,54,CARD,1.0,3,Tuesday,Late
1945,199,2024-02-05,Bangalore,Domino'S,North Indian,Garlic Bread,1,667.21,24,CASH,5.0,2,Monday,Fast
1946,45,2024-02-05,Mangalore,Empire,Biryani,Chicken Biryani,2,166.35,51,CASH,3.0,2,Monday,Late
1947,46,2024-02-05,Mangalore,Kfc,South Indian,Chicken Biryani,4,562.2,23,UPI,5.0,2,Monday,Fast
1948,250,2024-02-05,Mysuru,Empire,South Indian,Paneer Curry,2,419.76,47,UPI,3.0,2,Monday,Late
1949,192,2024-01-11,Hubli,Mcdonald'S,South Indian,Chicken Biryani,1,542.02,56,UPI,2.9847560975609757,1,Thursday,Late
1950,126,2024-03-30,Bangalore,Domino'S,Fast Food,Chicken Biryani,4,227.58,40,UPI,2.0,3,Saturday,Normal
1951,199,2024-02-29,Bangalore,Empire,South Indian,Garlic Bread,4,194.2,26,UPI,4.0,2,Thursday,Fast
1952,222,2024-02-05,Hubli,Pizza Hut,Dessert,Burger,4,264.59,62,CARD,1.0,2,Monday,Late
1953,143,2024-02-05,Mangalore,Domino'S,South Indian,Chicken Pizza,2,337.73,17,UPI,4.0,2,Monday,Fast
1954,32,2024-02-05,Mangalore,Domino'S,Fast Food,Veg Biryani,1,767.8,58,CARD,3.0,2,Monday,Late
1955,130,2024-02-05,Bangalore,Domino'S,Fast Food,Chicken Biryani,4,175.56,70,CARD,4.0,2,Monday,Late
1956,269,2024-01-28,Mysuru,Domino'S,Fast Food,Cheese Pizza,4,352.57,63,CASH,2.0,1,Sunday,Late
1957,102,2024-02-05,Mangalore,Mcdonald'S,North Indian,Chicken Pizza,4,361.19,59,UPI,4.0,2,Monday,Late
1958,6,2024-03-12,Mysuru,Pizza Hut,North Indian,Paneer Curry,2,340.14,67,CASH,1.0,3,Tuesday,Late
1959,78,2024-02-05,Mangalore,Empire,Fast Food,Fries,3,474.07,15,CARD,2.0,2,Monday,Fast
1960,231,2024-03-22,Bangalore,Pizza Hut,Biryani,Veg Biryani,4,593.58,64,CARD,5.0,3,Friday,Late
1961,194,2024-02-05,Mysuru,Domino'S,North Indian,Veg Pizza,3,673.37,16,CASH,3.0,2,Monday,Fast
1962,258,2024-01-16,Mangalore,Mcdonald'S,South Indian,Fries,3,359.5,49,CARD,5.0,1,Tuesday,Late
1963,172,2024-02-05,Mangalore,Empire,Dessert,Chicken Pizza,2,489.08,39,CASH,2.9847560975609757,2,Monday,Normal
1964,224,2024-02-05,Bangalore,Pizza Hut,Fast Food,Cheese Pizza,1,539.06,41,UPI,4.0,2,Monday,Normal
1965,279,2024-01-13,Mangalore,Mcdonald'S,North Indian,Veg Pizza,3,699.16,28,CARD,4.0,1,Saturday,Fast
1966,283,2024-02-05,Mysuru,Mcdonald'S,Fast Food,Burger,4,400.8,67,CARD,1.0,2,Monday,Late
1967,192,2024-01-29,Mysuru,Kfc,Dessert,Chicken Biryani,4,577.84,15,CARD,1.0,1,Monday,Fast
1968,8,2024-02-05,Hubli,Mcdonald'S,North Indian,Burger,3,235.88,51,CARD,2.0,2,Monday,Late
1969,285,2024-02-05,Hubli,Pizza Hut,North Indian,Fries,2,758.79,39,CARD,4.0,2,Monday,Normal
1970,163,2024-02-05,Hubli,Domino'S,Fast Food,Chicken Pizza,1,549.38,65,CARD,2.9847560975609757,2,Monday,Late
1971,134,2024-02-05,Hubli,Domino'S,Fast Food,Cheese Pizza,1,417.45,55,UPI,2.0,2,Monday,Late
1972,15,2024-03-20,Mangalore,Pizza Hut,North Indian,Fries,1,624.79,23,CARD,2.9847560975609757,3,Wednesday,Fast
1973,184,2024-02-05,Mysuru,Kfc,Biryani,Dosa,2,613.89,66,CARD,3.0,2,Monday,Late
1974,27,2024-02-05,Bangalore,Pizza Hut,North Indian,Cheese Pizza,1,432.21,53,UPI,1.0,2,Monday,Late
1975,73,2024-02-05,Bangalore,Pizza Hut,Fast Food,Garlic Bread,3,740.65,28,CARD,1.0,2,Monday,Fast
1976,252,2024-02-05,Bangalore,Mcdonald'S,Fast Food,Veg Biryani,4,375.17,35,CARD,2.0,2,Monday,Normal
1977,93,2024-02-05,Bangalore,Meghana Foods,North Indian,Veg Pizza,1,783.62,37,CARD,5.0,2,Monday,Normal
1978,280,2024-02-05,Mangalore,Kfc,Fast Food,Veg Biryani,1,484.45,48,UPI,2.0,2,Monday,Late
1979,111,2024-02-05,Mysuru,Pizza Hut,Dessert,Chicken Pizza,2,176.74,59,CARD,3.0,2,Monday,Late
1980,141,2024-02-05,Bangalore,Empire,North Indian,Chicken Biryani,4,626.73,46,CARD,5.0,2,Monday,Late
1981,205,2024-02-05,Bangalore,Domino'S,Dessert,Fries,1,516.88,64,UPI,3.0,2,Monday,Late
1982,85,2024-01-27,Mangalore,Empire,South Indian,Fries,3,674.81,54,UPI,5.0,1,Saturday,Late
1983,197,2024-02-05,Hubli,Empire,Fast Food,Garlic Bread,2,724.83,47,CASH,5.0,2,Monday,Late
1984,210,2024-02-07,Mangalore,Empire,South Indian,Veg Pizza,1,242.33,35,CARD,2.0,2,Wednesday,Normal
1985,184,2024-02-05,Mysuru,Empire,Dessert,Chicken Pizza,3,203.17,35,UPI,2.9847560975609757,2,Monday,Normal
1986,169,2024-02-05,Hubli,Domino'S,North Indian,Cheese Pizza,4,312.86,28,UPI,2.0,2,Monday,Fast
1987,53,2024-02-05,Bangalore,Meghana Foods,South Indian,Fries,3,673.11,27,CARD,1.0,2,Monday,Fast
1988,253,2024-02-05,Mysuru,Empire,Fast Food,Cheese Pizza,4,236.38,35,UPI,4.0,2,Monday,Normal
1989,122,2024-02-05,Mysuru,Pizza Hut,North Indian,Veg Pizza,4,313.37,68,CARD,1.0,2,Monday,Late
1990,274,2024-02-05,Hubli,Pizza Hut,Fast Food,Garlic Bread,1,684.3,41,CASH,3.0,2,Monday,Normal
1991,163,2024-02-05,Bangalore,Mcdonald'S,Dessert,Garlic Bread,1,387.46,59,CARD,4.0,2,Monday,Late
1992,63,2024-02-17,Bangalore,Pizza Hut,Biryani,Veg Pizza,1,214.34,35,CARD,2.0,2,Saturday,Normal
1993,88,2024-02-05,Hubli,Mcdonald'S,Fast Food,Veg Pizza,3,720.66,17,UPI,1.0,2,Monday,Fast
1994,156,2024-02-05,Hubli,Meghana Foods,South Indian,Chicken Biryani,2,748.9,52,CARD,1.0,2,Monday,Late
1995,65,2024-02-05,Hubli,Mcdonald'S,Fast Food,Dosa,2,512.96,57,CARD,3.0,2,Monday,Late
1996,165,2024-02-05,Bangalore,Kfc,Dessert,Cheese Pizza,3,499.79,70,CARD,2.9847560975609757,2,Monday,Late
1997,106,2024-02-05,Bangalore,Mcdonald'S,Fast Food,Veg Biryani,1,575.94,44,CARD,2.0,2,Monday,Normal
1998,250,2024-02-05,Mysuru,Meghana Foods,North Indian,Dosa,3,637.13,34,CARD,2.9847560975609757,2,Monday,Normal
1999,79,2024-02-05,Bangalore,Domino'S,Dessert,Fries,4,710.14,47,CARD,4.0,2,Monday,Late
2000,97,2024-02-05,Hubli,Domino'S,Dessert,Paneer Curry,1,220.16,21,UPI,2.0,2,Monday,Fast
2001,9,2024-02-05,Mysuru,Pizza Hut,South Indian,Dosa,4,359.33,22,UPI,1.0,2,Monday,Fast
2002,182,2024-02-05,Bangalore,Empire,North Indian,Fries,3,156.15,32,CASH,1.0,2,Monday,Normal
2003,26,2024-02-05,Hubli,Domino'S,Dessert,Veg Biryani,4,240.12,32,UPI,5.0,2,Monday,Normal
2004,253,2024-02-05,Bangalore,Pizza Hut,Biryani,Cheese Pizza,2,198.33,17,UPI,3.0,2,Monday,Fast
2005,123,2024-01-09,Bangalore,Kfc,Biryani,Paneer Curry,4,386.5,21,CARD,2.9847560975609757,1,Tuesday,Fast
2006,138,2024-02-05,Bangalore,Domino'S,Dessert,Chicken Biryani,3,619.04,21,CARD,5.0,2,Monday,Fast
2007,245,2024-02-09,Mysuru,Domino'S,Dessert,Cheese Pizza,2,247.39,44,CARD,1.0,2,Friday,Normal
2008,243,2024-02-05,Bangalore,Domino'S,Dessert,Cheese Pizza,2,581.86,69,UPI,5.0,2,Monday,Late
2009,181,2024-03-01,Bangalore,Mcdonald'S,Biryani,Garlic Bread,1,150.72,16,UPI,2.9847560975609757,3,Friday,Fast
2010,149,2024-01-30,Mangalore,Domino'S,Biryani,Cheese Pizza,1,327.13,62,CASH,4.0,1,Tuesday,Late
2011,252,2024-02-14,Mysuru,Mcdonald'S,Dessert,Burger,4,129.22,37,CASH,2.9847560975609757,2,Wednesday,Normal
2012,171,2024-03-07,Mangalore,Pizza Hut,Dessert,Dosa,1,220.57,41,CARD,2.9847560975609757,3,Thursday,Normal
2013,73,2024-02-05,Bangalore,Domino'S,North Indian,Fries,3,260.29,20,CARD,4.0,2,Monday,Fast
2014,56,2024-02-05,Mangalore,Mcdonald'S,North Indian,Chicken Pizza,3,739.02,37,CASH,4.0,2,Monday,Normal
2015,214,2024-02-05,Mysuru,Pizza Hut,North Indian,Dosa,3,687.24,22,CARD,4.0,2,Monday,Fast
2016,291,2024-02-05,Bangalore,Pizza Hut,South Indian,Chicken Pizza,4,583.03,48,CASH,5.0,2,Monday,Late
2017,286,2024-02-05,Mysuru,Mcdonald'S,Dessert,Cheese Pizza,3,130.6,17,CARD,3.0,2,Monday,Fast
2018,64,2024-02-05,Mysuru,Pizza Hut,South Indian,Burger,1,153.93,23,CASH,3.0,2,Monday,Fast
2019,258,2024-03-26,Bangalore,Pizza Hut,Dessert,Chicken Pizza,2,413.79,20,CASH,2.0,3,Tuesday,Fast
2020,17,2024-02-05,Mysuru,Empire,South Indian,Fries,1,727.26,34,UPI,3.0,2,Monday,Normal
2021,89,2024-02-05,Hubli,Meghana Foods,Biryani,Veg Biryani,3,212.27,50,CARD,3.0,2,Monday,Late
2022,157,2024-02-05,Mangalore,Mcdonald'S,Biryani,Fries,4,185.31,48,CARD,2.9847560975609757,2,Monday,Late
2023,161,2024-03-05,Hubli,Mcdonald'S,Dessert,Fries,4,405.94,41,CARD,1.0,3,Tuesday,Normal
2024,287,2024-02-05,Bangalore,Domino'S,North Indian,Chicken Biryani,2,514.62,38,CARD,5.0,2,Monday,Normal
2025,279,2024-02-05,Bangalore,Empire,Biryani,Fries,1,434.71,63,UPI,4.0,2,Monday,Late
2026,28,2024-02-05,Mysuru,Pizza Hut,Dessert,Paneer Curry,1,678.92,51,CARD,2.9847560975609757,2,Monday,Late
2027,170,2024-02-05,Mangalore,Pizza Hut,Biryani,Dosa,2,502.19,46,CARD,2.0,2,Monday,Late
2028,80,2024-02-08,Mysuru,Pizza Hut,South Indian,Paneer Curry,2,198.0,15,CARD,5.0,2,Thursday,Fast
2029,62,2024-02-05,Mysuru,Domino'S,Fast Food,Garlic Bread,1,686.25,43,CARD,1.0,2,Monday,Normal
2030,63,2024-02-05,Mangalore,Domino'S,Biryani,Dosa,3,678.75,58,CARD,2.9847560975609757,2,Monday,Late
2031,64,2024-02-05,Bangalore,Domino'S,Biryani,Veg Biryani,2,467.83,59,UPI,2.0,2,Monday,Late
2032,244,2024-02-05,Mysuru,Pizza Hut,North Indian,Garlic Bread,3,574.04,40,CARD,2.9847560975609757,2,Monday,Normal
2033,55,2024-02-05,Hubli,Domino'S,Fast Food,Chicken Biryani,4,201.69,39,UPI,5.0,2,Monday,Normal
2034,156,2024-01-05,Mangalore,Pizza Hut,Dessert,Chicken Pizza,4,720.05,44,CASH,1.0,1,Friday,Normal
2035,82,2024-02-15,Mangalore,Domino'S,Dessert,Dosa,4,468.87,26,CARD,3.0,2,Thursday,Fast
2036,289,2024-02-05,Bangalore,Kfc,Dessert,Fries,1,742.99,56,CARD,4.0,2,Monday,Late
2037,242,2024-03-18,Bangalore,Meghana Foods,North Indian,Dosa,3,208.01,35,UPI,5.0,3,Monday,Normal
2038,179,2024-03-15,Hubli,Pizza Hut,Fast Food,Veg Pizza,2,277.56,57,UPI,4.0,3,Friday,Late
2039,244,2024-02-05,Mysuru,Pizza Hut,Biryani,Fries,4,747.22,18,UPI,3.0,2,Monday,Fast
2040,59,2024-01-05,Bangalore,Mcdonald'S,Dessert,Paneer Curry,1,748.01,35,UPI,2.9847560975609757,1,Friday,Normal
2041,231,2024-02-05,Mangalore,Domino'S,Biryani,Chicken Biryani,4,417.51,33,CARD,2.0,2,Monday,Normal
2042,83,2024-02-25,Mysuru,Pizza Hut,North Indian,Veg Pizza,1,258.41,66,CARD,1.0,2,Sunday,Late
2043,185,2024-02-22,Mangalore,Pizza Hut,Dessert,Chicken Pizza,4,249.29,28,UPI,4.0,2,Thursday,Fast
2044,257,2024-02-05,Mangalore,Domino'S,Fast Food,Garlic Bread,4,545.32,70,UPI,5.0,2,Monday,Late
2045,41,2024-01-17,Mysuru,Pizza Hut,Fast Food,Garlic Bread,2,155.01,49,CASH,1.0,1,Wednesday,Late
2046,115,2024-02-05,Hubli,Empire,Fast Food,Chicken Pizza,3,170.85,51,CARD,5.0,2,Monday,Late
2047,257,2024-02-05,Bangalore,Mcdonald'S,Fast Food,Paneer Curry,4,757.11,31,UPI,1.0,2,Monday,Normal
2048,174,2024-02-05,Mysuru,Empire,Fast Food,Chicken Pizza,2,492.02,61,CASH,2.9847560975609757,2,Monday,Late
2049,32,2024-02-05,Bangalore,Meghana Foods,North Indian,Veg Pizza,3,787.12,41,UPI,2.9847560975609757,2,Monday,Normal
2050,42,2024-02-05,Bangalore,Kfc,Fast Food,Cheese Pizza,1,457.69,29,CASH,4.0,2,Monday,Fast
2051,245,2024-02-05,Bangalore,Pizza Hut,Fast Food,Veg Biryani,4,583.72,62,UPI,5.0,2,Monday,Late
2052,247,2024-02-05,Hubli,Domino'S,South Indian,Fries,2,198.6,22,UPI,3.0,2,Monday,Fast
2053,181,2024-02-05,Hubli,Pizza Hut,Biryani,Veg Biryani,1,520.26,29,CARD,2.9847560975609757,2,Monday,Fast
2054,275,2024-02-05,Bangalore,Domino'S,Fast Food,Cheese Pizza,1,206.17,26,CASH,1.0,2,Monday,Fast
2055,161,2024-02-14,Mysuru,Kfc,Biryani,Paneer Curry,4,445.52,22,UPI,1.0,2,Wednesday,Fast
2056,129,2024-02-05,Mangalore,Empire,Biryani,Garlic Bread,3,760.17,64,UPI,3.0,2,Monday,Late
2057,126,2024-02-05,Hubli,Mcdonald'S,North Indian,Cheese Pizza,1,355.71,41,UPI,4.0,2,Monday,Normal
2058,144,2024-02-05,Bangalore,Mcdonald'S,Biryani,Chicken Biryani,2,203.47,61,CARD,1.0,2,Monday,Late
2059,121,2024-02-05,Mangalore,Pizza Hut,Fast Food,Garlic Bread,1,303.8,52,CARD,3.0,2,Monday,Late
2060,44,2024-02-05,Hubli,Mcdonald'S,Fast Food,Fries,4,421.93,29,CARD,4.0,2,Monday,Fast
2061,95,2024-02-05,Mangalore,Pizza Hut,Dessert,Veg Pizza,3,757.31,53,CASH,3.0,2,Monday,Late
2062,111,2024-02-05,Hubli,Empire,Fast Food,Cheese Pizza,4,767.68,58,CASH,5.0,2,Monday,Late
2063,238,2024-02-24,Mangalore,Kfc,Biryani,Fries,4,627.03,30,CARD,1.0,2,Saturday,Normal
2064,144,2024-02-05,Bangalore,Domino'S,North Indian,Chicken Biryani,3,508.34,17,UPI,3.0,2,Monday,Fast
2065,186,2024-02-04,Mysuru,Meghana Foods,Fast Food,Cheese Pizza,3,506.54,35,CASH,2.0,2,Sunday,Normal
2066,228,2024-02-05,Mangalore,Pizza Hut,South Indian,Veg Pizza,3,446.54,69,UPI,2.0,2,Monday,Late
2067,210,2024-01-08,Bangalore,Kfc,North Indian,Dosa,3,768.24,43,CARD,3.0,1,Monday,Normal
2068,142,2024-02-05,Bangalore,Domino'S,Biryani,Chicken Pizza,1,278.22,56,UPI,2.0,2,Monday,Late
2069,260,2024-02-26,Hubli,Pizza Hut,North Indian,Veg Biryani,1,767.16,31,CASH,1.0,2,Monday,Normal
2070,181,2024-03-10,Bangalore,Meghana Foods,Biryani,Burger,1,172.69,43,UPI,5.0,3,Sunday,Normal
2071,40,2024-02-05,Hubli,Meghana Foods,Dessert,Fries,1,556.48,33,CARD,1.0,2,Monday,Normal
2072,168,2024-02-05,Hubli,Empire,Dessert,Garlic Bread,3,542.9,25,CASH,1.0,2,Monday,Fast
2073,149,2024-01-20,Bangalore,Pizza Hut,North Indian,Veg Biryani,3,467.34,64,UPI,5.0,1,Saturday,Late
2074,177,2024-02-05,Bangalore,Domino'S,South Indian,Cheese Pizza,1,771.87,29,UPI,5.0,2,Monday,Fast
2075,295,2024-03-21,Hubli,Mcdonald'S,Fast Food,Dosa,1,532.83,57,UPI,5.0,3,Thursday,Late
2076,226,2024-02-05,Mysuru,Meghana Foods,Dessert,Veg Biryani,3,285.29,64,CASH,2.0,2,Monday,Late
2077,234,2024-02-10,Bangalore,Domino'S,South Indian,Fries,3,174.19,50,UPI,1.0,2,Saturday,Late
2078,186,2024-02-05,Mysuru,Mcdonald'S,South Indian,Veg Biryani,2,749.49,30,CARD,2.9847560975609757,2,Monday,Normal
2079,300,2024-02-05,Mysuru,Kfc,Dessert,Burger,1,175.42,41,UPI,2.0,2,Monday,Normal
2080,295,2024-03-04,Mysuru,Domino'S,South Indian,Veg Pizza,2,202.14,31,UPI,2.9847560975609757,3,Monday,Normal
2081,241,2024-02-05,Bangalore,Empire,Fast Food,Chicken Pizza,1,210.02,70,UPI,4.0,2,Monday,Late
2082,217,2024-02-05,Hubli,Mcdonald'S,Biryani,Chicken Biryani,1,349.03,67,CASH,5.0,2,Monday,Late
2083,56,2024-02-05,Hubli,Mcdonald'S,South Indian,Garlic Bread,4,316.72,45,CARD,2.9847560975609757,2,Monday,Normal
2084,94,2024-03-16,Bangalore,Domino'S,Fast Food,Paneer Curry,3,578.26,44,CARD,3.0,3,Saturday,Normal
2085,225,2024-01-23,Mysuru,Pizza Hut,Biryani,Chicken Biryani,4,351.96,51,UPI,5.0,1,Tuesday,Late
2086,297,2024-02-05,Mysuru,Empire,South Indian,Burger,2,768.39,17,CARD,4.0,2,Monday,Fast
